quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Usability,guid,guidance,"# Contributors. [anndata graph](https://github.com/scverse/anndata/graphs/contributors>) | [scanpy graph](https://github.com/scverse/scanpy/graphs/contributors)| ☀ = maintainer; ## Current developers. - [Isaac Virshup](https://github.com/ivirshup), lead developer since 2019 ☀; - [Gökcen Eraslan](https://twitter.com/gokcen), developer, diverse contributions ☀; - [Sergei Rybakov](https://github.com/Koncopd), developer, diverse contributions ☀; - [Fidel Ramirez](https://github.com/fidelram) developer, plotting ☀; - [Giovanni Palla](https://twitter.com/g_palla1), developer, spatial data; - [Malte Luecken](https://twitter.com/MDLuecken), developer, community & forum; - [Lukas Heumos](https://twitter.com/LukasHeumos), developer, diverse contributions; - [Philipp Angerer](https://github.com/flying-sheep), developer, software quality, initial anndata conception ☀. ## Other roles. - [Alex Wolf](https://twitter.com/falexwolf): lead developer 2016-2019, initial anndata & scanpy conception; - [Fabian Theis](https://twitter.com/fabian_theis) & lab: enabling guidance, support and environment. ## Former developers. - Tom White: developer 2018-2019, distributed computing; ",MatchSource.DOCS,docs/contributors.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/contributors.md
Deployability,integrat,integrate,"oject` {small}`Harvard Med`; - [vitessce](https://github.com/vitessce/vitessce#readme) for purely browser based viewing of zarr formatted AnnData files {smaller}`Harvard Med`. ## Portals. - the [Gene Expression Analysis Resource](https://umgear.org/) {small}`U Maryland`; - the [Galaxy Project](https://humancellatlas.usegalaxy.eu) for the Human Cell Atlas [\[tweet\]](https://twitter.com/ExpressionAtlas/status/1151797848469626881) {small}`U Freiburg`; - the [Expression Atlas](https://www.ebi.ac.uk/gxa/sc/help.html) {small}`EMBL-EBI`. ## Modalities. ### RNA velocity. - [scVelo](https://scvelo.org) {small}`Helmholtz Munich`. ### Spatial Transcriptomics Tools. - [squidpy](https://squidpy.readthedocs.io/en/stable/) {small}`Helmholtz Munich`. > Squidpy is a comprehensive toolkit for working with spatial single cell omics data. - [PASTE](https://github.com/raphael-group/paste) {small}`Princeton`. > PASTE is a computational method to align and integrate spatial transcriptomics data across adjacent tissue slices by leveraging both gene expression similarity and spatial distances between spots. - [bento](https://bento-tools.readthedocs.io/en/latest/) 🍱 {small}`UC San Diego`. > Bento is an accessible Python toolkit for performing subcellular analysis of spatial transcriptomics data. ### Multimodal integration. - [MUON](https://muon.readthedocs.io/en/latest/) and [MuData](https://mudata.readthedocs.io/en/latest/) {small}`EMBL/ DKFZ`. > MUON, and it's associated data structure MuData are designed to organise, analyse, visualise, and exchange multimodal data.; > MUON enables a range of analyses for ATAC and CITE-seq, from data preprocessing to flexible multi-omics alignment. ### Adaptive immune receptor repertoire (AIRR). - [scirpy](https://github.com/icbi-lab/scirpy) {small}`Medical University of Innsbruck`. > scirpy is a scanpy extension to expore single-cell T-cell receptor (TCR) and B-cell receptor (BCR) repertoires. - [dandelion](https://github.com/zktuong/dandelion) {small}`U",MatchSource.DOCS,docs/ecosystem.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/ecosystem.md
Integrability,integrat,integrate,"oject` {small}`Harvard Med`; - [vitessce](https://github.com/vitessce/vitessce#readme) for purely browser based viewing of zarr formatted AnnData files {smaller}`Harvard Med`. ## Portals. - the [Gene Expression Analysis Resource](https://umgear.org/) {small}`U Maryland`; - the [Galaxy Project](https://humancellatlas.usegalaxy.eu) for the Human Cell Atlas [\[tweet\]](https://twitter.com/ExpressionAtlas/status/1151797848469626881) {small}`U Freiburg`; - the [Expression Atlas](https://www.ebi.ac.uk/gxa/sc/help.html) {small}`EMBL-EBI`. ## Modalities. ### RNA velocity. - [scVelo](https://scvelo.org) {small}`Helmholtz Munich`. ### Spatial Transcriptomics Tools. - [squidpy](https://squidpy.readthedocs.io/en/stable/) {small}`Helmholtz Munich`. > Squidpy is a comprehensive toolkit for working with spatial single cell omics data. - [PASTE](https://github.com/raphael-group/paste) {small}`Princeton`. > PASTE is a computational method to align and integrate spatial transcriptomics data across adjacent tissue slices by leveraging both gene expression similarity and spatial distances between spots. - [bento](https://bento-tools.readthedocs.io/en/latest/) 🍱 {small}`UC San Diego`. > Bento is an accessible Python toolkit for performing subcellular analysis of spatial transcriptomics data. ### Multimodal integration. - [MUON](https://muon.readthedocs.io/en/latest/) and [MuData](https://mudata.readthedocs.io/en/latest/) {small}`EMBL/ DKFZ`. > MUON, and it's associated data structure MuData are designed to organise, analyse, visualise, and exchange multimodal data.; > MUON enables a range of analyses for ATAC and CITE-seq, from data preprocessing to flexible multi-omics alignment. ### Adaptive immune receptor repertoire (AIRR). - [scirpy](https://github.com/icbi-lab/scirpy) {small}`Medical University of Innsbruck`. > scirpy is a scanpy extension to expore single-cell T-cell receptor (TCR) and B-cell receptor (BCR) repertoires. - [dandelion](https://github.com/zktuong/dandelion) {small}`U",MatchSource.DOCS,docs/ecosystem.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/ecosystem.md
Modifiability,flexible,flexible,"### Spatial Transcriptomics Tools. - [squidpy](https://squidpy.readthedocs.io/en/stable/) {small}`Helmholtz Munich`. > Squidpy is a comprehensive toolkit for working with spatial single cell omics data. - [PASTE](https://github.com/raphael-group/paste) {small}`Princeton`. > PASTE is a computational method to align and integrate spatial transcriptomics data across adjacent tissue slices by leveraging both gene expression similarity and spatial distances between spots. - [bento](https://bento-tools.readthedocs.io/en/latest/) 🍱 {small}`UC San Diego`. > Bento is an accessible Python toolkit for performing subcellular analysis of spatial transcriptomics data. ### Multimodal integration. - [MUON](https://muon.readthedocs.io/en/latest/) and [MuData](https://mudata.readthedocs.io/en/latest/) {small}`EMBL/ DKFZ`. > MUON, and it's associated data structure MuData are designed to organise, analyse, visualise, and exchange multimodal data.; > MUON enables a range of analyses for ATAC and CITE-seq, from data preprocessing to flexible multi-omics alignment. ### Adaptive immune receptor repertoire (AIRR). - [scirpy](https://github.com/icbi-lab/scirpy) {small}`Medical University of Innsbruck`. > scirpy is a scanpy extension to expore single-cell T-cell receptor (TCR) and B-cell receptor (BCR) repertoires. - [dandelion](https://github.com/zktuong/dandelion) {small}`University of Cambridge`. > dandelion is a single-cell BCR-seq network analysis package that integrates with transcriptomic data analyzed via scanpy. ### Long reads. - [Swan](https://freese.gitbook.io/swan/tutorials/data_processing) {small}`UC Irvine`. > Swan is a Python library designed for the analysis and visualization of transcriptomes, especially with long-read transcriptomes in mind.; > Users can add transcriptomes from different datasets and explore distinct splicing and expression patterns across datasets. ## Analysis methods. ### scvi-tools. - [scvi-tools](https://github.com/YosefLab/scvi-tools) {small}`Berkeley`",MatchSource.DOCS,docs/ecosystem.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/ecosystem.md
Performance,perform,performing,"//umgear.org/) {small}`U Maryland`; - the [Galaxy Project](https://humancellatlas.usegalaxy.eu) for the Human Cell Atlas [\[tweet\]](https://twitter.com/ExpressionAtlas/status/1151797848469626881) {small}`U Freiburg`; - the [Expression Atlas](https://www.ebi.ac.uk/gxa/sc/help.html) {small}`EMBL-EBI`. ## Modalities. ### RNA velocity. - [scVelo](https://scvelo.org) {small}`Helmholtz Munich`. ### Spatial Transcriptomics Tools. - [squidpy](https://squidpy.readthedocs.io/en/stable/) {small}`Helmholtz Munich`. > Squidpy is a comprehensive toolkit for working with spatial single cell omics data. - [PASTE](https://github.com/raphael-group/paste) {small}`Princeton`. > PASTE is a computational method to align and integrate spatial transcriptomics data across adjacent tissue slices by leveraging both gene expression similarity and spatial distances between spots. - [bento](https://bento-tools.readthedocs.io/en/latest/) 🍱 {small}`UC San Diego`. > Bento is an accessible Python toolkit for performing subcellular analysis of spatial transcriptomics data. ### Multimodal integration. - [MUON](https://muon.readthedocs.io/en/latest/) and [MuData](https://mudata.readthedocs.io/en/latest/) {small}`EMBL/ DKFZ`. > MUON, and it's associated data structure MuData are designed to organise, analyse, visualise, and exchange multimodal data.; > MUON enables a range of analyses for ATAC and CITE-seq, from data preprocessing to flexible multi-omics alignment. ### Adaptive immune receptor repertoire (AIRR). - [scirpy](https://github.com/icbi-lab/scirpy) {small}`Medical University of Innsbruck`. > scirpy is a scanpy extension to expore single-cell T-cell receptor (TCR) and B-cell receptor (BCR) repertoires. - [dandelion](https://github.com/zktuong/dandelion) {small}`University of Cambridge`. > dandelion is a single-cell BCR-seq network analysis package that integrates with transcriptomic data analyzed via scanpy. ### Long reads. - [Swan](https://freese.gitbook.io/swan/tutorials/data_processing) {sma",MatchSource.DOCS,docs/ecosystem.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/ecosystem.md
Security,access,accessible,"//umgear.org/) {small}`U Maryland`; - the [Galaxy Project](https://humancellatlas.usegalaxy.eu) for the Human Cell Atlas [\[tweet\]](https://twitter.com/ExpressionAtlas/status/1151797848469626881) {small}`U Freiburg`; - the [Expression Atlas](https://www.ebi.ac.uk/gxa/sc/help.html) {small}`EMBL-EBI`. ## Modalities. ### RNA velocity. - [scVelo](https://scvelo.org) {small}`Helmholtz Munich`. ### Spatial Transcriptomics Tools. - [squidpy](https://squidpy.readthedocs.io/en/stable/) {small}`Helmholtz Munich`. > Squidpy is a comprehensive toolkit for working with spatial single cell omics data. - [PASTE](https://github.com/raphael-group/paste) {small}`Princeton`. > PASTE is a computational method to align and integrate spatial transcriptomics data across adjacent tissue slices by leveraging both gene expression similarity and spatial distances between spots. - [bento](https://bento-tools.readthedocs.io/en/latest/) 🍱 {small}`UC San Diego`. > Bento is an accessible Python toolkit for performing subcellular analysis of spatial transcriptomics data. ### Multimodal integration. - [MUON](https://muon.readthedocs.io/en/latest/) and [MuData](https://mudata.readthedocs.io/en/latest/) {small}`EMBL/ DKFZ`. > MUON, and it's associated data structure MuData are designed to organise, analyse, visualise, and exchange multimodal data.; > MUON enables a range of analyses for ATAC and CITE-seq, from data preprocessing to flexible multi-omics alignment. ### Adaptive immune receptor repertoire (AIRR). - [scirpy](https://github.com/icbi-lab/scirpy) {small}`Medical University of Innsbruck`. > scirpy is a scanpy extension to expore single-cell T-cell receptor (TCR) and B-cell receptor (BCR) repertoires. - [dandelion](https://github.com/zktuong/dandelion) {small}`University of Cambridge`. > dandelion is a single-cell BCR-seq network analysis package that integrates with transcriptomic data analyzed via scanpy. ### Long reads. - [Swan](https://freese.gitbook.io/swan/tutorials/data_processing) {sma",MatchSource.DOCS,docs/ecosystem.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/ecosystem.md
Usability,learn,learns,"zation of transcriptomes, especially with long-read transcriptomes in mind.; > Users can add transcriptomes from different datasets and explore distinct splicing and expression patterns across datasets. ## Analysis methods. ### scvi-tools. - [scvi-tools](https://github.com/YosefLab/scvi-tools) {small}`Berkeley`. > scvi-tools hosts deep generative models (DGM) for end-to-end analysis of single-cell; > omics data (e.g., scVI, scANVI, totalVI). It also contains several primitives to build novel DGMs. ### Fate mapping. - [CellRank](https://cellrank.org) {small}`Helmholtz Munich`. > CellRank is a framework to uncover cellular dynamics based on single-cell data.; > It incorporates modalities such as RNA velocity, pseudotime, developmental potential, real-time information, etc. ### Differential expression. - [diffxpy](https://github.com/theislab/diffxpy) {small}`Helmholtz Munich`. ### Data integration. - [scanaroma](https://github.com/brianhie/scanorama) {small}`MIT`. ### Modeling perturbations. - [scGen](https://github.com/theislab/scgen) / [trVAE](https://github.com/theislab/trvae) {small}`Helmholtz Munich`. ### Feature selection. - [triku 🦔](https://gitlab.com/alexmascension/triku) {small}`Biodonostia Health Research Institute`; - [CIARA](https://github.com/ScialdoneLab/CIARA_python) {small}`Helmholtz Munich`. > CIARA is an algorithm for feature selection, that aims for the identification of rare cell types via scRNA-Seq data in scanpy. ### Annotation/ Enrichment Analysis. Analyses using curated prior knowledge. - [decoupler](https://github.com/saezlab/decoupler-py) is a collection of footprint enrichment methods that allows to infer transcription factor or pathway activities. {small}`Institute for Computational Biomedicine, Heidelberg University`; - [Cubé](https://github.com/connerlambden/Cube) {small}`Harvard University`. > Intuitive Nonparametric Gene Network Search Algorithm that learns from existing biological pathways & multiplicative gene interference patterns.; ",MatchSource.DOCS,docs/ecosystem.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/ecosystem.md
Deployability,install,installation,```{include} ../README.md; :end-before: '## Citation'; ```. ```{eval-rst}; .. role:: small; ```. ```{eval-rst}; .. role:: smaller; ```. ::::{grid} 1 2 3 3; :gutter: 2. :::{grid-item-card} Installation {octicon}`plug;1em;`; :link: installation; :link-type: doc. New to *scanpy*? Check out the installation guide.; :::. :::{grid-item-card} Tutorials {octicon}`play;1em;`; :link: tutorials/index; :link-type: doc. The tutorials walk you through real-world applications of scanpy.; :::. :::{grid-item-card} API reference {octicon}`book;1em;`; :link: api/index; :link-type: doc. The API reference contains a detailed description of; the scanpy API.; :::. :::{grid-item-card} Discussion {octicon}`megaphone;1em;`; :link: https://discourse.scverse.org. Need help? Reach out on our forum to get your questions answered!; :::. :::{grid-item-card} GitHub {octicon}`mark-github;1em;`; :link: https://github.com/scverse/scanpy. Find a bug? Interested in improving scanpy? Checkout our GitHub for the latest developments.; :::; ::::. **Other resources**. * Follow changes in the {ref}`release notes <release-notes>`.; * Find tools that harmonize well with anndata & Scanpy at [scverse.org/packages/](https://scverse.org/packages/); * Check out our {ref}`contribution guide <contribution-guide>` for development practices.; * Consider citing [Genome Biology (2018)] along with original {doc}`references <references>`. ## News. ```{include} news.md; :start-after: '<!-- marker: after prelude -->'; :end-before: '<!-- marker: before old news -->'; ```. {ref}`(past news) <News>`. % put references first so all references are resolved. % NO! there is a particular meaning to this sequence. ```{toctree}; :hidden: true; :maxdepth: 1. installation; tutorials/index; usage-principles; how-to/index; api/index; external/index; ecosystem; release-notes/index; community; news; dev/index; contributors; references; ```. [contribution guide]: dev/index.md; [genome biology (2018)]: https://doi.org/10.1186/s13059-017-1382-0; ,MatchSource.DOCS,docs/index.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/index.md
Usability,guid,guide,```{include} ../README.md; :end-before: '## Citation'; ```. ```{eval-rst}; .. role:: small; ```. ```{eval-rst}; .. role:: smaller; ```. ::::{grid} 1 2 3 3; :gutter: 2. :::{grid-item-card} Installation {octicon}`plug;1em;`; :link: installation; :link-type: doc. New to *scanpy*? Check out the installation guide.; :::. :::{grid-item-card} Tutorials {octicon}`play;1em;`; :link: tutorials/index; :link-type: doc. The tutorials walk you through real-world applications of scanpy.; :::. :::{grid-item-card} API reference {octicon}`book;1em;`; :link: api/index; :link-type: doc. The API reference contains a detailed description of; the scanpy API.; :::. :::{grid-item-card} Discussion {octicon}`megaphone;1em;`; :link: https://discourse.scverse.org. Need help? Reach out on our forum to get your questions answered!; :::. :::{grid-item-card} GitHub {octicon}`mark-github;1em;`; :link: https://github.com/scverse/scanpy. Find a bug? Interested in improving scanpy? Checkout our GitHub for the latest developments.; :::; ::::. **Other resources**. * Follow changes in the {ref}`release notes <release-notes>`.; * Find tools that harmonize well with anndata & Scanpy at [scverse.org/packages/](https://scverse.org/packages/); * Check out our {ref}`contribution guide <contribution-guide>` for development practices.; * Consider citing [Genome Biology (2018)] along with original {doc}`references <references>`. ## News. ```{include} news.md; :start-after: '<!-- marker: after prelude -->'; :end-before: '<!-- marker: before old news -->'; ```. {ref}`(past news) <News>`. % put references first so all references are resolved. % NO! there is a particular meaning to this sequence. ```{toctree}; :hidden: true; :maxdepth: 1. installation; tutorials/index; usage-principles; how-to/index; api/index; external/index; ecosystem; release-notes/index; community; news; dev/index; contributors; references; ```. [contribution guide]: dev/index.md; [genome biology (2018)]: https://doi.org/10.1186/s13059-017-1382-0; ,MatchSource.DOCS,docs/index.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/index.md
Availability,error,error,"iden]'; ```. The extra `[leiden]` installs two packages that are needed for popular; parts of scanpy but aren't requirements: [igraph] {cite:p}`Csardi2006` and [leiden] {cite:p}`Traag2019`. (dev-install-instructions)=. ## Development Version. To work with the latest version [on GitHub]: clone the repository and `cd` into its root directory. ```shell; gh repo clone scverse/scanpy; cd scanpy; ```. If you are using `pip>=21.3`, an editable install can be made:. ```shell; pip install -e '.[dev,test]'; ```. If you want to let [conda] handle the installations of dependencies, do:. ```shell; pipx install beni; beni pyproject.toml > environment.yml; conda env create -f environment.yml; conda activate scanpy; pip install -e '.[dev,doc,test]'; ```. For instructions on how to work with the code, see the {ref}`contribution guide <contribution-guide>`. ## Docker. If you're using [Docker], you can use e.g. the image [gcfntnu/scanpy] from Docker Hub. ## Troubleshooting. If you get a `Permission denied` error, never use `sudo pip`. Instead, use virtual environments or:. ```shell; pip install --user scanpy; ```. **On MacOS**, if **not** using `conda`, you might need to install the C core of igraph via homebrew first. - `brew install igraph`. - If igraph still fails to install, see the question on [compiling igraph].; Alternatively consider installing gcc via `brew install gcc --without-multilib`; and exporting the required variables:. ```shell; export CC=""/usr/local/Cellar/gcc/X.x.x/bin/gcc-X""; export CXX=""/usr/local/Cellar/gcc/X.x.x/bin/gcc-X""; ```. where `X` and `x` refers to the version of `gcc`;; in my case, the path reads `/usr/local/Cellar/gcc/6.3.0_1/bin/gcc-6`. **On Windows**, there also often problems installing compiled packages such as `igraph`,; but you can find precompiled packages on Christoph Gohlke’s [unofficial binaries].; Download those and install them using `pip install ./path/to/file.whl`. (conda)=. ## Installing Miniconda. After downloading [Miniconda], in a un",MatchSource.DOCS,docs/installation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/installation.md
Deployability,install,installation,"# Installation. ## Anaconda. If you do not have a working installation of Python 3.6 (or later), consider; installing [Miniconda] (see [Installing Miniconda]). Then run:. ```shell; conda install -c conda-forge scanpy python-igraph leidenalg; ```. Pull Scanpy from [PyPI](https://pypi.org/project/scanpy) (consider using `pip3` to access Python 3):. ```shell; pip install scanpy; ```. ## PyPI only. If you prefer to exclusively use PyPI run:. ```shell; pip install 'scanpy[leiden]'; ```. The extra `[leiden]` installs two packages that are needed for popular; parts of scanpy but aren't requirements: [igraph] {cite:p}`Csardi2006` and [leiden] {cite:p}`Traag2019`. (dev-install-instructions)=. ## Development Version. To work with the latest version [on GitHub]: clone the repository and `cd` into its root directory. ```shell; gh repo clone scverse/scanpy; cd scanpy; ```. If you are using `pip>=21.3`, an editable install can be made:. ```shell; pip install -e '.[dev,test]'; ```. If you want to let [conda] handle the installations of dependencies, do:. ```shell; pipx install beni; beni pyproject.toml > environment.yml; conda env create -f environment.yml; conda activate scanpy; pip install -e '.[dev,doc,test]'; ```. For instructions on how to work with the code, see the {ref}`contribution guide <contribution-guide>`. ## Docker. If you're using [Docker], you can use e.g. the image [gcfntnu/scanpy] from Docker Hub. ## Troubleshooting. If you get a `Permission denied` error, never use `sudo pip`. Instead, use virtual environments or:. ```shell; pip install --user scanpy; ```. **On MacOS**, if **not** using `conda`, you might need to install the C core of igraph via homebrew first. - `brew install igraph`. - If igraph still fails to install, see the question on [compiling igraph].; Alternatively consider installing gcc via `brew install gcc --without-multilib`; and exporting the required variables:. ```shell; export CC=""/usr/local/Cellar/gcc/X.x.x/bin/gcc-X""; export CXX=""/usr/local/C",MatchSource.DOCS,docs/installation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/installation.md
Integrability,depend,dependencies," Anaconda. If you do not have a working installation of Python 3.6 (or later), consider; installing [Miniconda] (see [Installing Miniconda]). Then run:. ```shell; conda install -c conda-forge scanpy python-igraph leidenalg; ```. Pull Scanpy from [PyPI](https://pypi.org/project/scanpy) (consider using `pip3` to access Python 3):. ```shell; pip install scanpy; ```. ## PyPI only. If you prefer to exclusively use PyPI run:. ```shell; pip install 'scanpy[leiden]'; ```. The extra `[leiden]` installs two packages that are needed for popular; parts of scanpy but aren't requirements: [igraph] {cite:p}`Csardi2006` and [leiden] {cite:p}`Traag2019`. (dev-install-instructions)=. ## Development Version. To work with the latest version [on GitHub]: clone the repository and `cd` into its root directory. ```shell; gh repo clone scverse/scanpy; cd scanpy; ```. If you are using `pip>=21.3`, an editable install can be made:. ```shell; pip install -e '.[dev,test]'; ```. If you want to let [conda] handle the installations of dependencies, do:. ```shell; pipx install beni; beni pyproject.toml > environment.yml; conda env create -f environment.yml; conda activate scanpy; pip install -e '.[dev,doc,test]'; ```. For instructions on how to work with the code, see the {ref}`contribution guide <contribution-guide>`. ## Docker. If you're using [Docker], you can use e.g. the image [gcfntnu/scanpy] from Docker Hub. ## Troubleshooting. If you get a `Permission denied` error, never use `sudo pip`. Instead, use virtual environments or:. ```shell; pip install --user scanpy; ```. **On MacOS**, if **not** using `conda`, you might need to install the C core of igraph via homebrew first. - `brew install igraph`. - If igraph still fails to install, see the question on [compiling igraph].; Alternatively consider installing gcc via `brew install gcc --without-multilib`; and exporting the required variables:. ```shell; export CC=""/usr/local/Cellar/gcc/X.x.x/bin/gcc-X""; export CXX=""/usr/local/Cellar/gcc/X.x.x/b",MatchSource.DOCS,docs/installation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/installation.md
Modifiability,variab,variables,"y; cd scanpy; ```. If you are using `pip>=21.3`, an editable install can be made:. ```shell; pip install -e '.[dev,test]'; ```. If you want to let [conda] handle the installations of dependencies, do:. ```shell; pipx install beni; beni pyproject.toml > environment.yml; conda env create -f environment.yml; conda activate scanpy; pip install -e '.[dev,doc,test]'; ```. For instructions on how to work with the code, see the {ref}`contribution guide <contribution-guide>`. ## Docker. If you're using [Docker], you can use e.g. the image [gcfntnu/scanpy] from Docker Hub. ## Troubleshooting. If you get a `Permission denied` error, never use `sudo pip`. Instead, use virtual environments or:. ```shell; pip install --user scanpy; ```. **On MacOS**, if **not** using `conda`, you might need to install the C core of igraph via homebrew first. - `brew install igraph`. - If igraph still fails to install, see the question on [compiling igraph].; Alternatively consider installing gcc via `brew install gcc --without-multilib`; and exporting the required variables:. ```shell; export CC=""/usr/local/Cellar/gcc/X.x.x/bin/gcc-X""; export CXX=""/usr/local/Cellar/gcc/X.x.x/bin/gcc-X""; ```. where `X` and `x` refers to the version of `gcc`;; in my case, the path reads `/usr/local/Cellar/gcc/6.3.0_1/bin/gcc-6`. **On Windows**, there also often problems installing compiled packages such as `igraph`,; but you can find precompiled packages on Christoph Gohlke’s [unofficial binaries].; Download those and install them using `pip install ./path/to/file.whl`. (conda)=. ## Installing Miniconda. After downloading [Miniconda], in a unix shell (Linux, Mac), run. ```shell; cd DOWNLOAD_DIR; chmod +x Miniconda3-latest-VERSION.sh; ./Miniconda3-latest-VERSION.sh; ```. and accept all suggestions.; Either reopen a new terminal or `source ~/.bashrc` on Linux/ `source ~/.bash_profile` on Mac.; The whole process takes just a couple of minutes. [bioconda]: https://bioconda.github.io/; [compiling igraph]: https://stackov",MatchSource.DOCS,docs/installation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/installation.md
Security,access,access,"# Installation. ## Anaconda. If you do not have a working installation of Python 3.6 (or later), consider; installing [Miniconda] (see [Installing Miniconda]). Then run:. ```shell; conda install -c conda-forge scanpy python-igraph leidenalg; ```. Pull Scanpy from [PyPI](https://pypi.org/project/scanpy) (consider using `pip3` to access Python 3):. ```shell; pip install scanpy; ```. ## PyPI only. If you prefer to exclusively use PyPI run:. ```shell; pip install 'scanpy[leiden]'; ```. The extra `[leiden]` installs two packages that are needed for popular; parts of scanpy but aren't requirements: [igraph] {cite:p}`Csardi2006` and [leiden] {cite:p}`Traag2019`. (dev-install-instructions)=. ## Development Version. To work with the latest version [on GitHub]: clone the repository and `cd` into its root directory. ```shell; gh repo clone scverse/scanpy; cd scanpy; ```. If you are using `pip>=21.3`, an editable install can be made:. ```shell; pip install -e '.[dev,test]'; ```. If you want to let [conda] handle the installations of dependencies, do:. ```shell; pipx install beni; beni pyproject.toml > environment.yml; conda env create -f environment.yml; conda activate scanpy; pip install -e '.[dev,doc,test]'; ```. For instructions on how to work with the code, see the {ref}`contribution guide <contribution-guide>`. ## Docker. If you're using [Docker], you can use e.g. the image [gcfntnu/scanpy] from Docker Hub. ## Troubleshooting. If you get a `Permission denied` error, never use `sudo pip`. Instead, use virtual environments or:. ```shell; pip install --user scanpy; ```. **On MacOS**, if **not** using `conda`, you might need to install the C core of igraph via homebrew first. - `brew install igraph`. - If igraph still fails to install, see the question on [compiling igraph].; Alternatively consider installing gcc via `brew install gcc --without-multilib`; and exporting the required variables:. ```shell; export CC=""/usr/local/Cellar/gcc/X.x.x/bin/gcc-X""; export CXX=""/usr/local/C",MatchSource.DOCS,docs/installation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/installation.md
Testability,test,test,"# Installation. ## Anaconda. If you do not have a working installation of Python 3.6 (or later), consider; installing [Miniconda] (see [Installing Miniconda]). Then run:. ```shell; conda install -c conda-forge scanpy python-igraph leidenalg; ```. Pull Scanpy from [PyPI](https://pypi.org/project/scanpy) (consider using `pip3` to access Python 3):. ```shell; pip install scanpy; ```. ## PyPI only. If you prefer to exclusively use PyPI run:. ```shell; pip install 'scanpy[leiden]'; ```. The extra `[leiden]` installs two packages that are needed for popular; parts of scanpy but aren't requirements: [igraph] {cite:p}`Csardi2006` and [leiden] {cite:p}`Traag2019`. (dev-install-instructions)=. ## Development Version. To work with the latest version [on GitHub]: clone the repository and `cd` into its root directory. ```shell; gh repo clone scverse/scanpy; cd scanpy; ```. If you are using `pip>=21.3`, an editable install can be made:. ```shell; pip install -e '.[dev,test]'; ```. If you want to let [conda] handle the installations of dependencies, do:. ```shell; pipx install beni; beni pyproject.toml > environment.yml; conda env create -f environment.yml; conda activate scanpy; pip install -e '.[dev,doc,test]'; ```. For instructions on how to work with the code, see the {ref}`contribution guide <contribution-guide>`. ## Docker. If you're using [Docker], you can use e.g. the image [gcfntnu/scanpy] from Docker Hub. ## Troubleshooting. If you get a `Permission denied` error, never use `sudo pip`. Instead, use virtual environments or:. ```shell; pip install --user scanpy; ```. **On MacOS**, if **not** using `conda`, you might need to install the C core of igraph via homebrew first. - `brew install igraph`. - If igraph still fails to install, see the question on [compiling igraph].; Alternatively consider installing gcc via `brew install gcc --without-multilib`; and exporting the required variables:. ```shell; export CC=""/usr/local/Cellar/gcc/X.x.x/bin/gcc-X""; export CXX=""/usr/local/C",MatchSource.DOCS,docs/installation.md,scverse,scanpy,1.10.2,https://scanpy.readthedocs.io,https://github.com/scverse/scanpy/tree/1.10.2/docs/installation.md
