id,filename,ext,embedding_no_type,element_type,function.name,function.parameters,function.type,embedding,author,repo_name,tag,import,import.name,import.from,import.path,constant,constant.name,constant.value,function.docstring,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,method.decorator,class.base,field.name,field.default
scverse_scanpy_1.10.1,test_package_structure.py,python,"api_functions = [
    pytest.param(func, f""{mod_name}.{name}"", id=f""{mod_name}.{name}"")
    for mod_name, mod in api_modules.items()
    for name in sorted(mod.__all__)
    if callable(func := getattr(mod, name)) and func.__module__.startswith(""scanpy."")
]",constant,,,,"Constant: api_functions = [
    pytest.param(func, f""{mod_name}.{name}"", id=f""{mod_name}.{name}"")
    for mod_name, mod in api_modules.items()
    for name in sorted(mod.__all__)
    if callable(func := getattr(mod, name)) and func.__module__.startswith(""scanpy."")
]",scverse,scanpy,1.10.1,,,,,"api_functions = [
    pytest.param(func, f""{mod_name}.{name}"", id=f""{mod_name}.{name}"")
    for mod_name, mod in api_modules.items()
    for name in sorted(mod.__all__)
    if callable(func := getattr(mod, name)) and func.__module__.startswith(""scanpy."")
]",api_functions,"[
    pytest.param(func, f""{mod_name}.{name}"", id=f""{mod_name}.{name}"")
    for mod_name, mod in api_modules.items()
    for name in sorted(mod.__all__)
    if callable(func := getattr(mod, name)) and func.__module__.startswith(""scanpy."")
]",,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,"copy_sigs: defaultdict[str, ExpectedSig | None] = defaultdict(
    lambda: ExpectedSig(first_name=""adata"", copy_default=False, return_ann=None)
)",constant,,,,"Constant: copy_sigs: defaultdict[str, ExpectedSig | None] = defaultdict(
    lambda: ExpectedSig(first_name=""adata"", copy_default=False, return_ann=None)
)",scverse,scanpy,1.10.1,,,,,"copy_sigs: defaultdict[str, ExpectedSig | None] = defaultdict(
    lambda: ExpectedSig(first_name=""adata"", copy_default=False, return_ann=None)
)",copy_sigs,"defaultdict(
    lambda: ExpectedSig(first_name=""adata"", copy_default=False, return_ann=None)
)",,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,os,import,,,,Import: os,scverse,scanpy,1.10.1,import os,os,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,defaultdict from collections,import,,,,Import: defaultdict from collections,scverse,scanpy,1.10.1,from collections import defaultdict,defaultdict,collections,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,Parameter from inspect,import,,,,Import: Parameter from inspect,scverse,scanpy,1.10.1,"from inspect import Parameter, signature",Parameter,inspect,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,signature from inspect,import,,,,Import: signature from inspect,scverse,scanpy,1.10.1,"from inspect import Parameter, signature",signature,inspect,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,Path from pathlib,import,,,,Import: Path from pathlib,scverse,scanpy,1.10.1,from pathlib import Path,Path,pathlib,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Any, TypedDict",TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,Any from typing,import,,,,Import: Any from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Any, TypedDict",Any,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,TypedDict from typing,import,,,,Import: TypedDict from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Any, TypedDict",TypedDict,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,pytest,import,,,,Import: pytest,scverse,scanpy,1.10.1,import pytest,pytest,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,AnnData from anndata,import,,,,Import: AnnData from anndata,scverse,scanpy,1.10.1,from anndata import AnnData,AnnData,anndata,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,scanpy.cli,import,,,,Import: scanpy.cli,scverse,scanpy,1.10.1,import scanpy.cli,scanpy.cli,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,_import_name from scanpy._utils,local_import,,,,Import: _import_name from scanpy._utils,scverse,scanpy,1.10.1,"from scanpy._utils import _import_name, descend_classes_and_funcs",_import_name,scanpy._utils,scanpy._utils,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_package_structure.py,python,descend_classes_and_funcs from scanpy._utils,local_import,,,,Import: descend_classes_and_funcs from scanpy._utils,scverse,scanpy,1.10.1,"from scanpy._utils import _import_name, descend_classes_and_funcs",descend_classes_and_funcs,scanpy._utils,scanpy._utils,,,,,,,,,,,,,,
,test_package_structure.py,python,,,,,,File: scanpy\tests,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,test_package_structure.py,python,,,,,,Directory: scanpy\tests\test_package_structure.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,"test_paga_pie(image_comparer, pbmc)",function,test_paga_pie,"(image_comparer, pbmc)",,"Function: test_paga_pie(image_comparer, pbmc)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,"test_paga_path(image_comparer, pbmc)",function,test_paga_path,"(image_comparer, pbmc)",,"Function: test_paga_path(image_comparer, pbmc)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,test_paga_compare(image_comparer),function,test_paga_compare,(image_comparer),,Function: test_paga_compare(image_comparer),scverse,scanpy,1.10.1,,,,,,,,"# Tests that https://github.com/scverse/scanpy/issues/1887 is fixed",,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,test_paga_positions_reproducible(),function,test_paga_positions_reproducible,(),,Function: test_paga_positions_reproducible(),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,HERE: Path = Path(__file__).parent,constant,,,,Constant: HERE: Path = Path(__file__).parent,scverse,scanpy,1.10.1,,,,,HERE: Path = Path(__file__).parent,HERE,Path(__file__).parent,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,"ROOT = HERE / ""_images""",constant,,,,"Constant: ROOT = HERE / ""_images""",scverse,scanpy,1.10.1,,,,,"ROOT = HERE / ""_images""",ROOT,"HERE / ""_images""",,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,pytestmark = [needs.igraph],constant,,,,Constant: pytestmark = [needs.igraph],scverse,scanpy,1.10.1,,,,,pytestmark = [needs.igraph],pytestmark,[needs.igraph],,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,partial from functools,import,,,,Import: partial from functools,scverse,scanpy,1.10.1,from functools import partial,partial,functools,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,Path from pathlib,import,,,,Import: Path from pathlib,scverse,scanpy,1.10.1,from pathlib import Path,Path,pathlib,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,numpy,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,pytest,import,,,,Import: pytest,scverse,scanpy,1.10.1,import pytest,pytest,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,cm from matplotlib,import,,,,Import: cm from matplotlib,scverse,scanpy,1.10.1,from matplotlib import cm,cm,matplotlib,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,scanpy,import,,,,Import: scanpy,scverse,scanpy,1.10.1,import scanpy as sc,scanpy,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,pbmc3k_processed from scanpy.testing._helpers.data,local_import,,,,Import: pbmc3k_processed from scanpy.testing._helpers.data,scverse,scanpy,1.10.1,"from scanpy.testing._helpers.data import pbmc3k_processed, pbmc68k_reduced",pbmc3k_processed,scanpy.testing._helpers.data,scanpy.testing._helpers.data,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,pbmc68k_reduced from scanpy.testing._helpers.data,local_import,,,,Import: pbmc68k_reduced from scanpy.testing._helpers.data,scverse,scanpy,1.10.1,"from scanpy.testing._helpers.data import pbmc3k_processed, pbmc68k_reduced",pbmc68k_reduced,scanpy.testing._helpers.data,scanpy.testing._helpers.data,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_paga.py,python,needs from scanpy.testing._pytest.marks,local_import,,,,Import: needs from scanpy.testing._pytest.marks,scverse,scanpy,1.10.1,from scanpy.testing._pytest.marks import needs,needs,scanpy.testing._pytest.marks,scanpy.testing._pytest.marks,,,,,,,,,,,,,,
,test_paga.py,python,,,,,,File: scanpy\tests,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,test_paga.py,python,,,,,,Directory: scanpy\tests\test_paga.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,"test_pca_warnings(array_type, zero_center, pca_params)",function,test_pca_warnings,"(array_type, zero_center, pca_params)",,"Function: test_pca_warnings(array_type, zero_center, pca_params)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_pca_warnings_sparse(),function,test_pca_warnings_sparse,(),,Function: test_pca_warnings_sparse(),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_pca_transform(array_type),function,test_pca_transform,(array_type),,Function: test_pca_transform(array_type),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_pca_shapes(),function,test_pca_shapes,(),,Function: test_pca_shapes(),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_pca_sparse(),function,test_pca_sparse,(),,Function: test_pca_sparse(),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_pca_reproducible(array_type),function,test_pca_reproducible,(array_type),,Function: test_pca_reproducible(array_type),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_pca_chunked(),function,test_pca_chunked,(),,Function: test_pca_chunked(),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_pca_n_pcs(),function,test_pca_n_pcs,(),,Function: test_pca_n_pcs(),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_mask_length_error(),function,test_mask_length_error,(),,Function: test_mask_length_error(),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,"test_mask_var_argument_equivalence(float_dtype, array_type)",function,test_mask_var_argument_equivalence,"(float_dtype, array_type)",,"Function: test_mask_var_argument_equivalence(float_dtype, array_type)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,"test_mask(array_type, request)",function,test_mask,"(array_type, request)",,"Function: test_mask(array_type, request)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_mask_order_warning(request),function,test_mask_order_warning,(request),,Function: test_mask_order_warning(request),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,"test_mask_defaults(array_type, float_dtype)",function,test_mask_defaults,"(array_type, float_dtype)",,"Function: test_mask_defaults(array_type, float_dtype)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,test_pca_layer(),function,test_pca_layer,(),,Function: test_pca_layer(),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,"A_list = np.array(
    [
        [0, 0, 7, 0, 0],
        [8, 5, 0, 2, 0],
        [6, 0, 0, 2, 5],
        [0, 0, 0, 1, 0],
        [8, 8, 2, 1, 0],
        [0, 0, 0, 4, 5],
    ]
)",constant,,,,"Constant: A_list = np.array(
    [
        [0, 0, 7, 0, 0],
        [8, 5, 0, 2, 0],
        [6, 0, 0, 2, 5],
        [0, 0, 0, 1, 0],
        [8, 8, 2, 1, 0],
        [0, 0, 0, 4, 5],
    ]
)",scverse,scanpy,1.10.1,,,,,"A_list = np.array(
    [
        [0, 0, 7, 0, 0],
        [8, 5, 0, 2, 0],
        [6, 0, 0, 2, 5],
        [0, 0, 0, 1, 0],
        [8, 8, 2, 1, 0],
        [0, 0, 0, 4, 5],
    ]
)",A_list,"np.array(
    [
        [0, 0, 7, 0, 0],
        [8, 5, 0, 2, 0],
        [6, 0, 0, 2, 5],
        [0, 0, 0, 1, 0],
        [8, 8, 2, 1, 0],
        [0, 0, 0, 4, 5],
    ]
)",,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,"A_pca = np.array(
    [
        [-4.4783009, 5.55508466, 1.73111572, -0.06029139, 0.17292555],
        [5.4855141, -0.42651191, -0.74776055, -0.74532146, 0.74633582],
        [0.01161428, -4.0156662, 2.37252748, -1.33122372, -0.29044446],
        [-3.61934397, 0.48525412, -2.96861931, -1.16312545, -0.33230607],
        [7.14050048, 1.86330409, -0.05786325, 1.25045782, -0.50213107],
        [-4.53998399, -3.46146476, -0.32940009, 2.04950419, 0.20562023],
    ]
)",constant,,,,"Constant: A_pca = np.array(
    [
        [-4.4783009, 5.55508466, 1.73111572, -0.06029139, 0.17292555],
        [5.4855141, -0.42651191, -0.74776055, -0.74532146, 0.74633582],
        [0.01161428, -4.0156662, 2.37252748, -1.33122372, -0.29044446],
        [-3.61934397, 0.48525412, -2.96861931, -1.16312545, -0.33230607],
        [7.14050048, 1.86330409, -0.05786325, 1.25045782, -0.50213107],
        [-4.53998399, -3.46146476, -0.32940009, 2.04950419, 0.20562023],
    ]
)",scverse,scanpy,1.10.1,,,,,"A_pca = np.array(
    [
        [-4.4783009, 5.55508466, 1.73111572, -0.06029139, 0.17292555],
        [5.4855141, -0.42651191, -0.74776055, -0.74532146, 0.74633582],
        [0.01161428, -4.0156662, 2.37252748, -1.33122372, -0.29044446],
        [-3.61934397, 0.48525412, -2.96861931, -1.16312545, -0.33230607],
        [7.14050048, 1.86330409, -0.05786325, 1.25045782, -0.50213107],
        [-4.53998399, -3.46146476, -0.32940009, 2.04950419, 0.20562023],
    ]
)",A_pca,"np.array(
    [
        [-4.4783009, 5.55508466, 1.73111572, -0.06029139, 0.17292555],
        [5.4855141, -0.42651191, -0.74776055, -0.74532146, 0.74633582],
        [0.01161428, -4.0156662, 2.37252748, -1.33122372, -0.29044446],
        [-3.61934397, 0.48525412, -2.96861931, -1.16312545, -0.33230607],
        [7.14050048, 1.86330409, -0.05786325, 1.25045782, -0.50213107],
        [-4.53998399, -3.46146476, -0.32940009, 2.04950419, 0.20562023],
    ]
)",,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,"A_svd = np.array(
    [
        [-0.77034038, -2.00750922, 6.64603489, -0.39669256, -0.22212097],
        [-9.47135856, -0.6326006, -1.33787112, -0.24894361, -1.02044665],
        [-5.90007339, 4.99658727, 0.70712592, -2.15188849, 0.30430008],
        [-0.19132409, 0.42172251, 0.11169531, 0.50977966, -0.71637566],
        [-11.1286238, -2.73045559, 0.08040596, 1.06850585, 0.74173764],
        [-1.50180389, 5.56886849, 1.64034442, 2.24476032, -0.05109001],
    ]
)",constant,,,,"Constant: A_svd = np.array(
    [
        [-0.77034038, -2.00750922, 6.64603489, -0.39669256, -0.22212097],
        [-9.47135856, -0.6326006, -1.33787112, -0.24894361, -1.02044665],
        [-5.90007339, 4.99658727, 0.70712592, -2.15188849, 0.30430008],
        [-0.19132409, 0.42172251, 0.11169531, 0.50977966, -0.71637566],
        [-11.1286238, -2.73045559, 0.08040596, 1.06850585, 0.74173764],
        [-1.50180389, 5.56886849, 1.64034442, 2.24476032, -0.05109001],
    ]
)",scverse,scanpy,1.10.1,,,,,"A_svd = np.array(
    [
        [-0.77034038, -2.00750922, 6.64603489, -0.39669256, -0.22212097],
        [-9.47135856, -0.6326006, -1.33787112, -0.24894361, -1.02044665],
        [-5.90007339, 4.99658727, 0.70712592, -2.15188849, 0.30430008],
        [-0.19132409, 0.42172251, 0.11169531, 0.50977966, -0.71637566],
        [-11.1286238, -2.73045559, 0.08040596, 1.06850585, 0.74173764],
        [-1.50180389, 5.56886849, 1.64034442, 2.24476032, -0.05109001],
    ]
)",A_svd,"np.array(
    [
        [-0.77034038, -2.00750922, 6.64603489, -0.39669256, -0.22212097],
        [-9.47135856, -0.6326006, -1.33787112, -0.24894361, -1.02044665],
        [-5.90007339, 4.99658727, 0.70712592, -2.15188849, 0.30430008],
        [-0.19132409, 0.42172251, 0.11169531, 0.50977966, -0.71637566],
        [-11.1286238, -2.73045559, 0.08040596, 1.06850585, 0.74173764],
        [-1.50180389, 5.56886849, 1.64034442, 2.24476032, -0.05109001],
    ]
)",,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,warnings,import,,,,Import: warnings,scverse,scanpy,1.10.1,import warnings,warnings,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,Literal from typing,import,,,,Import: Literal from typing,scverse,scanpy,1.10.1,from typing import Literal,Literal,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,anndata,import,,,,Import: anndata,scverse,scanpy,1.10.1,import anndata as ad,anndata,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,numpy,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,pytest,import,,,,Import: pytest,scverse,scanpy,1.10.1,import pytest,pytest,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,AnnData from anndata,import,,,,Import: AnnData from anndata,scverse,scanpy,1.10.1,from anndata import AnnData,AnnData,anndata,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,sparse from scipy,import,,,,Import: sparse from scipy,scverse,scanpy,1.10.1,from scipy import sparse,sparse,scipy,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,scanpy,import,,,,Import: scanpy,scverse,scanpy,1.10.1,import scanpy as sc,scanpy,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,asarray from anndata.tests.helpers,local_import,,,,Import: asarray from anndata.tests.helpers,scverse,scanpy,1.10.1,"from anndata.tests.helpers import (
    asarray,
    assert_equal,
)",asarray,anndata.tests.helpers,anndata.tests.helpers,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,assert_equal from anndata.tests.helpers,local_import,,,,Import: assert_equal from anndata.tests.helpers,scverse,scanpy,1.10.1,"from anndata.tests.helpers import (
    asarray,
    assert_equal,
)",assert_equal,anndata.tests.helpers,anndata.tests.helpers,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,Version from packaging.version,local_import,,,,Import: Version from packaging.version,scverse,scanpy,1.10.1,from packaging.version import Version,Version,packaging.version,packaging.version,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,issparse from sklearn.utils,local_import,,,,Import: issparse from sklearn.utils,scverse,scanpy,1.10.1,from sklearn.utils import issparse,issparse,sklearn.utils,sklearn.utils,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,as_dense_dask_array from scanpy.testing._helpers,local_import,,,,Import: as_dense_dask_array from scanpy.testing._helpers,scverse,scanpy,1.10.1,"from scanpy.testing._helpers import as_dense_dask_array, as_sparse_dask_array",as_dense_dask_array,scanpy.testing._helpers,scanpy.testing._helpers,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,as_sparse_dask_array from scanpy.testing._helpers,local_import,,,,Import: as_sparse_dask_array from scanpy.testing._helpers,scverse,scanpy,1.10.1,"from scanpy.testing._helpers import as_dense_dask_array, as_sparse_dask_array",as_sparse_dask_array,scanpy.testing._helpers,scanpy.testing._helpers,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,pbmc3k_normalized from scanpy.testing._helpers.data,local_import,,,,Import: pbmc3k_normalized from scanpy.testing._helpers.data,scverse,scanpy,1.10.1,from scanpy.testing._helpers.data import pbmc3k_normalized,pbmc3k_normalized,scanpy.testing._helpers.data,scanpy.testing._helpers.data,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,needs from scanpy.testing._pytest.marks,local_import,,,,Import: needs from scanpy.testing._pytest.marks,scverse,scanpy,1.10.1,from scanpy.testing._pytest.marks import needs,needs,scanpy.testing._pytest.marks,scanpy.testing._pytest.marks,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,ARRAY_TYPES from scanpy.testing._pytest.params,local_import,,,,Import: ARRAY_TYPES from scanpy.testing._pytest.params,scverse,scanpy,1.10.1,"from scanpy.testing._pytest.params import (
    ARRAY_TYPES,
    ARRAY_TYPES_SPARSE_DASK_UNSUPPORTED,
    param_with,
)",ARRAY_TYPES,scanpy.testing._pytest.params,scanpy.testing._pytest.params,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,ARRAY_TYPES_SPARSE_DASK_UNSUPPORTED from scanpy.testing._pytest.params,local_import,,,,Import: ARRAY_TYPES_SPARSE_DASK_UNSUPPORTED from scanpy.testing._pytest.params,scverse,scanpy,1.10.1,"from scanpy.testing._pytest.params import (
    ARRAY_TYPES,
    ARRAY_TYPES_SPARSE_DASK_UNSUPPORTED,
    param_with,
)",ARRAY_TYPES_SPARSE_DASK_UNSUPPORTED,scanpy.testing._pytest.params,scanpy.testing._pytest.params,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_pca.py,python,param_with from scanpy.testing._pytest.params,local_import,,,,Import: param_with from scanpy.testing._pytest.params,scverse,scanpy,1.10.1,"from scanpy.testing._pytest.params import (
    ARRAY_TYPES,
    ARRAY_TYPES_SPARSE_DASK_UNSUPPORTED,
    param_with,
)",param_with,scanpy.testing._pytest.params,scanpy.testing._pytest.params,,,,,,,,,,,,,,
,test_pca.py,python,,,,,,File: scanpy\tests,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,test_pca.py,python,,,,,,Directory: scanpy\tests\test_pca.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_performance.py,python,"descend(profimp_data, modules, path)",function,descend,"(profimp_data, modules, path)",,"Function: descend(profimp_data, modules, path)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_performance.py,python,get_import_paths(modules),function,get_import_paths,(modules),,Function: get_import_paths(modules),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_performance.py,python,test_deferred_imports(imported_modules),function,test_deferred_imports,(imported_modules),,Function: test_deferred_imports(imported_modules),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_performance.py,python,json,import,,,,Import: json,scverse,scanpy,1.10.1,import json,json,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_performance.py,python,sys,import,,,,Import: sys,scverse,scanpy,1.10.1,import sys,sys,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_performance.py,python,run from subprocess,import,,,,Import: run from subprocess,scverse,scanpy,1.10.1,from subprocess import run,run,subprocess,,,,,,,,,,,,,,,
,test_performance.py,python,,,,,,File: scanpy\tests,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,test_performance.py,python,,,,,,Directory: scanpy\tests\test_performance.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_dotplot_obj(image_comparer),function,test_dotplot_obj,(image_comparer),,Function: test_dotplot_obj(image_comparer),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_matrixplot_obj(image_comparer),function,test_matrixplot_obj,(image_comparer),,Function: test_matrixplot_obj(image_comparer),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,"test_stacked_violin_obj(image_comparer, plt)",function,test_stacked_violin_obj,"(image_comparer, plt)",,"Function: test_stacked_violin_obj(image_comparer, plt)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_tracksplot(image_comparer),function,test_tracksplot,(image_comparer),,Function: test_tracksplot(image_comparer),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_multiple_plots(image_comparer),function,test_multiple_plots,(image_comparer),,Function: test_multiple_plots(image_comparer),scverse,scanpy,1.10.1,,,,,,,,"# only testing stacked_violin, matrixplot and dotplot",,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_violin(image_comparer),function,test_violin,(image_comparer),,Function: test_violin(image_comparer),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_violin_without_raw(tmp_path),function,test_violin_without_raw,(tmp_path),,Function: test_violin_without_raw(tmp_path),scverse,scanpy,1.10.1,,,,,,,,"# https://github.com/scverse/scanpy/issues/1546",,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_dendrogram(image_comparer),function,test_dendrogram,(image_comparer),,Function: test_dendrogram(image_comparer),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_correlation(image_comparer),function,test_correlation,(image_comparer),,Function: test_correlation(image_comparer),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_scatter_embedding_groups_and_size(image_comparer),function,test_scatter_embedding_groups_and_size,(image_comparer),,Function: test_scatter_embedding_groups_and_size(image_comparer),scverse,scanpy,1.10.1,,,,,,,,"# test that the 'groups' parameter sorts",,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_scatter_embedding_groups_and_size(image_comparer),function,test_scatter_embedding_groups_and_size,(image_comparer),,Function: test_scatter_embedding_groups_and_size(image_comparer),scverse,scanpy,1.10.1,,,,,,,,"# cells, such that the cells belonging to the groups are",,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_scatter_embedding_groups_and_size(image_comparer),function,test_scatter_embedding_groups_and_size,(image_comparer),,Function: test_scatter_embedding_groups_and_size(image_comparer),scverse,scanpy,1.10.1,,,,,,,,"# plotted on top. This new ordering requires that the size",,,,,,,,,,
scverse_scanpy_1.10.1,test_plotting.py,python,test_scatter_embedding_groups_and_size(image_comparer),function,test_scatter_embedding_groups_and_size,(image_comparer),,Function: test_scatter_embedding_groups_and_size(image_comparer),scverse,scanpy,1.10.1,,,,,,,,"# vector is also ordered (if given).",,,,,,,,,,
