filename,ext,element_type,constant,constant.name,constant.value,embedding,author,repo_name,tag,import,import.from,import.name,function.name,function.parameters,import.path,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,function.type,function.docstring,field.name,class.base,field.default,method.decorator
_dotplot.py,python,class_field,,,,"Class field: DotPlot.DEFAULT_DOT_EDGECOLOR = ""black""",scverse,scanpy,1.10.1,,,,,,,DotPlot,,,"DEFAULT_DOT_EDGECOLOR = ""black""",,,,,DEFAULT_DOT_EDGECOLOR,,"""black""",
_dotplot.py,python,class_field,,,,Class field: DotPlot.DEFAULT_DOT_EDGELW = 0.2,scverse,scanpy,1.10.1,,,,,,,DotPlot,,,DEFAULT_DOT_EDGELW = 0.2,,,,,DEFAULT_DOT_EDGELW,,0.2,
_dotplot.py,python,class_field,,,,Class field: DotPlot.DEFAULT_SIZE_EXPONENT = 1.5,scverse,scanpy,1.10.1,,,,,,,DotPlot,,,DEFAULT_SIZE_EXPONENT = 1.5,,,,,DEFAULT_SIZE_EXPONENT,,1.5,
_dotplot.py,python,class_field,,,,"Class field: DotPlot.DEFAULT_SIZE_LEGEND_TITLE = ""Fraction of cells\nin group (%)""",scverse,scanpy,1.10.1,,,,,,,DotPlot,,,"DEFAULT_SIZE_LEGEND_TITLE = ""Fraction of cells\nin group (%)""",,,,,DEFAULT_SIZE_LEGEND_TITLE,,"""Fraction of cells\nin group (%)""",
_dotplot.py,python,class_field,,,,"Class field: DotPlot.DEFAULT_COLOR_LEGEND_TITLE = ""Mean expression\nin group""",scverse,scanpy,1.10.1,,,,,,,DotPlot,,,"DEFAULT_COLOR_LEGEND_TITLE = ""Mean expression\nin group""",,,,,DEFAULT_COLOR_LEGEND_TITLE,,"""Mean expression\nin group""",
_dotplot.py,python,class_field,,,,Class field: DotPlot.DEFAULT_LEGENDS_WIDTH = 1.5,scverse,scanpy,1.10.1,,,,,,,DotPlot,,,DEFAULT_LEGENDS_WIDTH = 1.5,,,,,DEFAULT_LEGENDS_WIDTH,,1.5,
_dotplot.py,python,class_field,,,,Class field: DotPlot.DEFAULT_PLOT_X_PADDING = 0.8,scverse,scanpy,1.10.1,,,,,,,DotPlot,,,DEFAULT_PLOT_X_PADDING = 0.8,,,,,DEFAULT_PLOT_X_PADDING,,0.8,
_dotplot.py,python,class_field,,,,Class field: DotPlot.DEFAULT_PLOT_Y_PADDING = 1.0,scverse,scanpy,1.10.1,,,,,,,DotPlot,,,DEFAULT_PLOT_Y_PADDING = 1.0,,,,,DEFAULT_PLOT_Y_PADDING,,1.0,
_dotplot.py,python,class_method,,,,"Class method: [old_positionals(
        ""use_raw"",
        ""log"",
        ""num_categories"",
        ""categories_order"",
        ""title"",
        ""figsize"",
        ""gene_symbols"",
        ""var_group_positions"",
        ""var_group_labels"",
        ""var_group_rotation"",
        ""layer"",
        ""expression_cutoff"",
        ""mean_only_expressed"",
        ""standard_scale"",
        ""dot_color_df"",
        ""dot_size_df"",
        ""ax"",
        ""vmin"",
        ""vmax"",
        ""vcenter"",
        ""norm"",
    )] DotPlot.__init__(
        self,
        adata: AnnData,
        var_names: _VarNames | Mapping[str, _VarNames],
        groupby: str | Sequence[str],
        *,
        use_raw: bool | None = None,
        log: bool = False,
        num_categories: int = 7,
        categories_order: Sequence[str] | None = None,
        title: str | None = None,
        figsize: tuple[float, float] | None = None,
        gene_symbols: str | None = None,
        var_group_positions: Sequence[tuple[int, int]] | None = None,
        var_group_labels: Sequence[str] | None = None,
        var_group_rotation: float | None = None,
        layer: str | None = None,
        expression_cutoff: float = 0.0,
        mean_only_expressed: bool = False,
        standard_scale: Literal[""var"", ""group""] | None = None,
        dot_color_df: pd.DataFrame | None = None,
        dot_size_df: pd.DataFrame | None = None,
        ax: _AxesSubplot | None = None,
        vmin: float | None = None,
        vmax: float | None = None,
        vcenter: float | None = None,
        norm: Normalize | None = None,
        **kwds,
    )",scverse,scanpy,1.10.1,,,,,,,DotPlot,__init__,"(
        self,
        adata: AnnData,
        var_names: _VarNames | Mapping[str, _VarNames],
        groupby: str | Sequence[str],
        *,
        use_raw: bool | None = None,
        log: bool = False,
        num_categories: int = 7,
        categories_order: Sequence[str] | None = None,
        title: str | None = None,
        figsize: tuple[float, float] | None = None,
        gene_symbols: str | None = None,
        var_group_positions: Sequence[tuple[int, int]] | None = None,
        var_group_labels: Sequence[str] | None = None,
        var_group_rotation: float | None = None,
        layer: str | None = None,
        expression_cutoff: float = 0.0,
        mean_only_expressed: bool = False,
        standard_scale: Literal[""var"", ""group""] | None = None,
        dot_color_df: pd.DataFrame | None = None,
        dot_size_df: pd.DataFrame | None = None,
        ax: _AxesSubplot | None = None,
        vmin: float | None = None,
        vmax: float | None = None,
        vcenter: float | None = None,
        norm: Normalize | None = None,
        **kwds,
    )",,,,,,,,,"old_positionals(
        ""use_raw"",
        ""log"",
        ""num_categories"",
        ""categories_order"",
        ""title"",
        ""figsize"",
        ""gene_symbols"",
        ""var_group_positions"",
        ""var_group_labels"",
        ""var_group_rotation"",
        ""layer"",
        ""expression_cutoff"",
        ""mean_only_expressed"",
        ""standard_scale"",
        ""dot_color_df"",
        ""dot_size_df"",
        ""ax"",
        ""vmin"",
        ""vmax"",
        ""vcenter"",
        ""norm"",
    )"
_dotplot.py,python,class_method,,,,"Class method: [old_positionals(
        ""cmap"",
        ""color_on"",
        ""dot_max"",
        ""dot_min"",
        ""smallest_dot"",
        ""largest_dot"",
        ""dot_edge_color"",
        ""dot_edge_lw"",
        ""size_exponent"",
        ""grid"",
        ""x_padding"",
        ""y_padding"",
    )] DotPlot.style(
        self,
        *,
        cmap: str = DEFAULT_COLORMAP,
        color_on: Literal[""dot"", ""square""] | None = DEFAULT_COLOR_ON,
        dot_max: float | None = DEFAULT_DOT_MAX,
        dot_min: float | None = DEFAULT_DOT_MIN,
        smallest_dot: float | None = DEFAULT_SMALLEST_DOT,
        largest_dot: float | None = DEFAULT_LARGEST_DOT,
        dot_edge_color: ColorLike | None = DEFAULT_DOT_EDGECOLOR,
        dot_edge_lw: float | None = DEFAULT_DOT_EDGELW,
        size_exponent: float | None = DEFAULT_SIZE_EXPONENT,
        grid: float | None = False,
        x_padding: float | None = DEFAULT_PLOT_X_PADDING,
        y_padding: float | None = DEFAULT_PLOT_Y_PADDING,
    )",scverse,scanpy,1.10.1,,,,,,,DotPlot,style,"(
        self,
        *,
        cmap: str = DEFAULT_COLORMAP,
        color_on: Literal[""dot"", ""square""] | None = DEFAULT_COLOR_ON,
        dot_max: float | None = DEFAULT_DOT_MAX,
        dot_min: float | None = DEFAULT_DOT_MIN,
        smallest_dot: float | None = DEFAULT_SMALLEST_DOT,
        largest_dot: float | None = DEFAULT_LARGEST_DOT,
        dot_edge_color: ColorLike | None = DEFAULT_DOT_EDGECOLOR,
        dot_edge_lw: float | None = DEFAULT_DOT_EDGELW,
        size_exponent: float | None = DEFAULT_SIZE_EXPONENT,
        grid: float | None = False,
        x_padding: float | None = DEFAULT_PLOT_X_PADDING,
        y_padding: float | None = DEFAULT_PLOT_Y_PADDING,
    )",,,,,,,,,"old_positionals(
        ""cmap"",
        ""color_on"",
        ""dot_max"",
        ""dot_min"",
        ""smallest_dot"",
        ""largest_dot"",
        ""dot_edge_color"",
        ""dot_edge_lw"",
        ""size_exponent"",
        ""grid"",
        ""x_padding"",
        ""y_padding"",
    )"
_dotplot.py,python,class_method,,,,"Class method: [old_positionals(
        ""show"",
        ""show_size_legend"",
        ""show_colorbar"",
        ""size_title"",
        ""colorbar_title"",
        ""width"",
    )] DotPlot.legend(
        self,
        *,
        show: bool | None = True,
        show_size_legend: bool | None = True,
        show_colorbar: bool | None = True,
        size_title: str | None = DEFAULT_SIZE_LEGEND_TITLE,
        colorbar_title: str | None = DEFAULT_COLOR_LEGEND_TITLE,
        width: float | None = DEFAULT_LEGENDS_WIDTH,
    )",scverse,scanpy,1.10.1,,,,,,,DotPlot,legend,"(
        self,
        *,
        show: bool | None = True,
        show_size_legend: bool | None = True,
        show_colorbar: bool | None = True,
        size_title: str | None = DEFAULT_SIZE_LEGEND_TITLE,
        colorbar_title: str | None = DEFAULT_COLOR_LEGEND_TITLE,
        width: float | None = DEFAULT_LEGENDS_WIDTH,
    )",,,,,,,,,"old_positionals(
        ""show"",
        ""show_size_legend"",
        ""show_colorbar"",
        ""size_title"",
        ""colorbar_title"",
        ""width"",
    )"
_dotplot.py,python,class_method,,,,"Class method: DotPlot._plot_size_legend(self, size_legend_ax: Axes)",scverse,scanpy,1.10.1,,,,,,,DotPlot,_plot_size_legend,"(self, size_legend_ax: Axes)",,,,,,,,,
_dotplot.py,python,class_method,,,,"Class method: DotPlot._plot_legend(self, legend_ax, return_ax_dict, normalize)",scverse,scanpy,1.10.1,,,,,,,DotPlot,_plot_legend,"(self, legend_ax, return_ax_dict, normalize)",,,,,,,,,
_dotplot.py,python,class_method,,,,"Class method: DotPlot._mainplot(self, ax)",scverse,scanpy,1.10.1,,,,,,,DotPlot,_mainplot,"(self, ax)",,,,,,,,,
_dotplot.py,python,class_method,,,,"Class method: [staticmethod] DotPlot._dotplot(
        dot_size,
        dot_color,
        dot_ax,
        *,
        cmap: str = ""Reds"",
        color_on: str | None = ""dot"",
        y_label: str | None = None,
        dot_max: float | None = None,
        dot_min: float | None = None,
        standard_scale: Literal[""var"", ""group""] | None = None,
        smallest_dot: float | None = 0.0,
        largest_dot: float | None = 200,
        size_exponent: float | None = 2,
        edge_color: ColorLike | None = None,
        edge_lw: float | None = None,
        grid: bool | None = False,
        x_padding: float | None = 0.8,
        y_padding: float | None = 1.0,
        vmin: float | None = None,
        vmax: float | None = None,
        vcenter: float | None = None,
        norm: Normalize | None = None,
        **kwds,
    )",scverse,scanpy,1.10.1,,,,,,,DotPlot,_dotplot,"(
        dot_size,
        dot_color,
        dot_ax,
        *,
        cmap: str = ""Reds"",
        color_on: str | None = ""dot"",
        y_label: str | None = None,
        dot_max: float | None = None,
        dot_min: float | None = None,
        standard_scale: Literal[""var"", ""group""] | None = None,
        smallest_dot: float | None = 0.0,
        largest_dot: float | None = 200,
        size_exponent: float | None = 2,
        edge_color: ColorLike | None = None,
        edge_lw: float | None = None,
        grid: bool | None = False,
        x_padding: float | None = 0.8,
        y_padding: float | None = 1.0,
        vmin: float | None = None,
        vmax: float | None = None,
        vcenter: float | None = None,
        norm: Normalize | None = None,
        **kwds,
    )",,,,,,,,,staticmethod
_dotplot.py,python,class,,,,Class: DotPlot(BasePlot),scverse,scanpy,1.10.1,,,,,,,DotPlot,,,,,,,,,(BasePlot),,
_dotplot.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",typing,TYPE_CHECKING,,,,,,,,,,,,,,,
_dotplot.py,python,import,,,,Import: Literal from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",typing,Literal,,,,,,,,,,,,,,,
_dotplot.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,,numpy,,,,,,,,,,,,,,,
_dotplot.py,python,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,matplotlib,pyplot,,,,,,,,,,,,,,,
_dotplot.py,python,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_dotplot.py,python,,,,,Directory: scanpy\plotting\_dotplot.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_matrixplot.py,python,class_field,,,,"Class field: MatrixPlot.DEFAULT_SAVE_PREFIX = ""matrixplot_""",scverse,scanpy,1.10.1,,,,,,,MatrixPlot,,,"DEFAULT_SAVE_PREFIX = ""matrixplot_""",,,,,DEFAULT_SAVE_PREFIX,,"""matrixplot_""",
_matrixplot.py,python,class_field,,,,"Class field: MatrixPlot.DEFAULT_COLOR_LEGEND_TITLE = ""Mean expression\nin group""",scverse,scanpy,1.10.1,,,,,,,MatrixPlot,,,"DEFAULT_COLOR_LEGEND_TITLE = ""Mean expression\nin group""",,,,,DEFAULT_COLOR_LEGEND_TITLE,,"""Mean expression\nin group""",
_matrixplot.py,python,class_field,,,,"Class field: MatrixPlot.DEFAULT_COLORMAP = rcParams[""image.cmap""]",scverse,scanpy,1.10.1,,,,,,,MatrixPlot,,,"DEFAULT_COLORMAP = rcParams[""image.cmap""]",,,,,DEFAULT_COLORMAP,,"rcParams[""image.cmap""]",
_matrixplot.py,python,class_field,,,,"Class field: MatrixPlot.DEFAULT_EDGE_COLOR = ""gray""",scverse,scanpy,1.10.1,,,,,,,MatrixPlot,,,"DEFAULT_EDGE_COLOR = ""gray""",,,,,DEFAULT_EDGE_COLOR,,"""gray""",
_matrixplot.py,python,class_field,,,,Class field: MatrixPlot.DEFAULT_EDGE_LW = 0.1,scverse,scanpy,1.10.1,,,,,,,MatrixPlot,,,DEFAULT_EDGE_LW = 0.1,,,,,DEFAULT_EDGE_LW,,0.1,
_matrixplot.py,python,class_method,,,,"Class method: [old_positionals(
        ""use_raw"",
        ""log"",
        ""num_categories"",
        ""categories_order"",
        ""title"",
        ""figsize"",
        ""gene_symbols"",
        ""var_group_positions"",
        ""var_group_labels"",
        ""var_group_rotation"",
        ""layer"",
        ""standard_scale"",
        ""ax"",
        ""values_df"",
        ""vmin"",
        ""vmax"",
        ""vcenter"",
        ""norm"",
    )] MatrixPlot.__init__(
        self,
        adata: AnnData,
        var_names: _VarNames | Mapping[str, _VarNames],
        groupby: str | Sequence[str],
        *,
        use_raw: bool | None = None,
        log: bool = False,
        num_categories: int = 7,
        categories_order: Sequence[str] | None = None,
        title: str | None = None,
        figsize: tuple[float, float] | None = None,
        gene_symbols: str | None = None,
        var_group_positions: Sequence[tuple[int, int]] | None = None,
        var_group_labels: Sequence[str] | None = None,
        var_group_rotation: float | None = None,
        layer: str | None = None,
        standard_scale: Literal[""var"", ""group""] = None,
        ax: _AxesSubplot | None = None,
        values_df: pd.DataFrame | None = None,
        vmin: float | None = None,
        vmax: float | None = None,
        vcenter: float | None = None,
        norm: Normalize | None = None,
        **kwds,
    )",scverse,scanpy,1.10.1,,,,,,,MatrixPlot,__init__,"(
        self,
        adata: AnnData,
        var_names: _VarNames | Mapping[str, _VarNames],
        groupby: str | Sequence[str],
        *,
        use_raw: bool | None = None,
        log: bool = False,
        num_categories: int = 7,
        categories_order: Sequence[str] | None = None,
        title: str | None = None,
        figsize: tuple[float, float] | None = None,
        gene_symbols: str | None = None,
        var_group_positions: Sequence[tuple[int, int]] | None = None,
        var_group_labels: Sequence[str] | None = None,
        var_group_rotation: float | None = None,
        layer: str | None = None,
        standard_scale: Literal[""var"", ""group""] = None,
        ax: _AxesSubplot | None = None,
        values_df: pd.DataFrame | None = None,
        vmin: float | None = None,
        vmax: float | None = None,
        vcenter: float | None = None,
        norm: Normalize | None = None,
        **kwds,
    )",,,,,,,,,"old_positionals(
        ""use_raw"",
        ""log"",
        ""num_categories"",
        ""categories_order"",
        ""title"",
        ""figsize"",
        ""gene_symbols"",
        ""var_group_positions"",
        ""var_group_labels"",
        ""var_group_rotation"",
        ""layer"",
        ""standard_scale"",
        ""ax"",
        ""values_df"",
        ""vmin"",
        ""vmax"",
        ""vcenter"",
        ""norm"",
    )"
_matrixplot.py,python,class_method,,,,"Class method: MatrixPlot.style(
        self,
        cmap: str = DEFAULT_COLORMAP,
        edge_color: ColorLike | None = DEFAULT_EDGE_COLOR,
        edge_lw: float | None = DEFAULT_EDGE_LW,
    )",scverse,scanpy,1.10.1,,,,,,,MatrixPlot,style,"(
        self,
        cmap: str = DEFAULT_COLORMAP,
        edge_color: ColorLike | None = DEFAULT_EDGE_COLOR,
        edge_lw: float | None = DEFAULT_EDGE_LW,
    )",,,,,,,,,
_matrixplot.py,python,class_method,,,,"Class method: MatrixPlot._mainplot(self, ax)",scverse,scanpy,1.10.1,,,,,,,MatrixPlot,_mainplot,"(self, ax)",,,,,,,,,
_matrixplot.py,python,class,,,,Class: MatrixPlot(BasePlot),scverse,scanpy,1.10.1,,,,,,,MatrixPlot,,,,,,,,,(BasePlot),,
_matrixplot.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",typing,TYPE_CHECKING,,,,,,,,,,,,,,,
_matrixplot.py,python,import,,,,Import: Literal from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",typing,Literal,,,,,,,,,,,,,,,
_matrixplot.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,,numpy,,,,,,,,,,,,,,,
_matrixplot.py,python,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,matplotlib,pyplot,,,,,,,,,,,,,,,
_matrixplot.py,python,import,,,,Import: rcParams from matplotlib,scverse,scanpy,1.10.1,from matplotlib import rcParams,matplotlib,rcParams,,,,,,,,,,,,,,,
_matrixplot.py,python,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_matrixplot.py,python,,,,,Directory: scanpy\plotting\_matrixplot.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_preprocessing.py,python,function,,,,"Function: filter_genes_dispersion(
    result: np.recarray,
    log: bool = False,
    show: bool | None = None,
    save: bool | str | None = None,
) -> None",scverse,scanpy,1.10.1,,,,filter_genes_dispersion,"(
    result: np.recarray,
    log: bool = False,
    show: bool | None = None,
    save: bool | str | None = None,
)",,,,,,,,,,,,,
_preprocessing.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,,numpy,,,,,,,,,,,,,,,
_preprocessing.py,python,import,,,,Import: pandas,scverse,scanpy,1.10.1,import pandas as pd,,pandas,,,,,,,,,,,,,,,
_preprocessing.py,python,import,,,,Import: AnnData from anndata,scverse,scanpy,1.10.1,from anndata import AnnData,anndata,AnnData,,,,,,,,,,,,,,,
_preprocessing.py,python,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,matplotlib,pyplot,,,,,,,,,,,,,,,
_preprocessing.py,python,import,,,,Import: rcParams from matplotlib,scverse,scanpy,1.10.1,from matplotlib import rcParams,matplotlib,rcParams,,,,,,,,,,,,,,,
_preprocessing.py,python,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_preprocessing.py,python,,,,,Directory: scanpy\plotting\_preprocessing.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_qc.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,typing,TYPE_CHECKING,,,,,,,,,,,,,,,
_qc.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,,numpy,,,,,,,,,,,,,,,
_qc.py,python,import,,,,Import: pandas,scverse,scanpy,1.10.1,import pandas as pd,,pandas,,,,,,,,,,,,,,,
_qc.py,python,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,matplotlib,pyplot,,,,,,,,,,,,,,,
_qc.py,python,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_qc.py,python,,,,,Directory: scanpy\plotting\_qc.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_rcmod.py,python,function,,,,"Function: set_rcParams_scanpy(fontsize=14, color_map=None)",scverse,scanpy,1.10.1,,,,set_rcParams_scanpy,"(fontsize=14, color_map=None)",,,,,,,,,,,,,
_rcmod.py,python,function,,,,Function: set_rcParams_defaults(),scverse,scanpy,1.10.1,,,,set_rcParams_defaults,(),,,,,,,,,,,,,
_rcmod.py,python,import,,,,Import: matplotlib,scverse,scanpy,1.10.1,import matplotlib as mpl,,matplotlib,,,,,,,,,,,,,,,
_rcmod.py,python,import,,,,Import: cycler from cycler,scverse,scanpy,1.10.1,from cycler import cycler,cycler,cycler,,,,,,,,,,,,,,,
_rcmod.py,python,import,,,,Import: rcParams from matplotlib,scverse,scanpy,1.10.1,from matplotlib import rcParams,matplotlib,rcParams,,,,,,,,,,,,,,,
_rcmod.py,python,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_rcmod.py,python,,,,,Directory: scanpy\plotting\_rcmod.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_scrublet.py,python,function,,,,"Function: _plot_scores(
    ax: Axes,
    scores: np.ndarray,
    scale: Scale,
    title: str,
    threshold: float | None = None,
) -> None",scverse,scanpy,1.10.1,,,,_plot_scores,"(
    ax: Axes,
    scores: np.ndarray,
    scale: Scale,
    title: str,
    threshold: float | None = None,
)",,,,,,,,,,,,,
_scrublet.py,python,constant,"Scale = _U[Literal[""linear"", ""log"", ""symlog"", ""logit""], str]",Scale,"_U[Literal[""linear"", ""log"", ""symlog"", ""logit""], str]","Constant: Scale = _U[Literal[""linear"", ""log"", ""symlog"", ""logit""], str]",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_scrublet.py,python,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",typing,TYPE_CHECKING,,,,,,,,,,,,,,,
_scrublet.py,python,import,,,,Import: Literal from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",typing,Literal,,,,,,,,,,,,,,,
_scrublet.py,python,import,,,,Import: Union from typing,scverse,scanpy,1.10.1,from typing import Union as _U,typing,Union,,,,,,,,,,,,,,,
_scrublet.py,python,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,,numpy,,,,,,,,,,,,,,,
_scrublet.py,python,import,,,,Import: pandas,scverse,scanpy,1.10.1,import pandas as pd,,pandas,,,,,,,,,,,,,,,
_scrublet.py,python,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,matplotlib,pyplot,,,,,,,,,,,,,,,
_scrublet.py,python,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_scrublet.py,python,,,,,Directory: scanpy\plotting\_scrublet.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
_stacked_violin.py,python,class_field,,,,"Class field: StackedViolin.DEFAULT_SAVE_PREFIX = ""stacked_violin_""",scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,"DEFAULT_SAVE_PREFIX = ""stacked_violin_""",,,,,DEFAULT_SAVE_PREFIX,,"""stacked_violin_""",
_stacked_violin.py,python,class_field,,,,"Class field: StackedViolin.DEFAULT_COLOR_LEGEND_TITLE = ""Median expression\nin group""",scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,"DEFAULT_COLOR_LEGEND_TITLE = ""Median expression\nin group""",,,,,DEFAULT_COLOR_LEGEND_TITLE,,"""Median expression\nin group""",
_stacked_violin.py,python,class_field,,,,"Class field: StackedViolin.DEFAULT_COLORMAP = ""Blues""",scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,"DEFAULT_COLORMAP = ""Blues""",,,,,DEFAULT_COLORMAP,,"""Blues""",
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_STRIPPLOT = False,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_STRIPPLOT = False,,,,,DEFAULT_STRIPPLOT,,False,
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_JITTER = False,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_JITTER = False,,,,,DEFAULT_JITTER,,False,
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_JITTER_SIZE = 1,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_JITTER_SIZE = 1,,,,,DEFAULT_JITTER_SIZE,,1,
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_LINE_WIDTH = 0.2,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_LINE_WIDTH = 0.2,,,,,DEFAULT_LINE_WIDTH,,0.2,
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_ROW_PALETTE = None,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_ROW_PALETTE = None,,,,,DEFAULT_ROW_PALETTE,,,
_stacked_violin.py,python,class_field,,,,"Class field: StackedViolin.DEFAULT_DENSITY_NORM: Literal[""area"", ""count"", ""width""] = ""width""",scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,"DEFAULT_DENSITY_NORM: Literal[""area"", ""count"", ""width""] = ""width""",,,,,DEFAULT_DENSITY_NORM,,"""width""",
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_PLOT_YTICKLABELS = False,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_PLOT_YTICKLABELS = False,,,,,DEFAULT_PLOT_YTICKLABELS,,False,
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_YLIM = None,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_YLIM = None,,,,,DEFAULT_YLIM,,,
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_PLOT_X_PADDING = 0.5,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_PLOT_X_PADDING = 0.5,,,,,DEFAULT_PLOT_X_PADDING,,0.5,
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_PLOT_Y_PADDING = 0.5,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_PLOT_Y_PADDING = 0.5,,,,,DEFAULT_PLOT_Y_PADDING,,0.5,
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_CUT = 0,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_CUT = 0,,,,,DEFAULT_CUT,,0,
_stacked_violin.py,python,class_field,,,,Class field: StackedViolin.DEFAULT_INNER = None,scverse,scanpy,1.10.1,,,,,,,StackedViolin,,,DEFAULT_INNER = None,,,,,DEFAULT_INNER,,,
_stacked_violin.py,python,class_method,,,,"Class method: StackedViolin.__getattribute__(self, name: str) -> object",scverse,scanpy,1.10.1,,,,,,,StackedViolin,__getattribute__,"(self, name: str)",,,object,,,,,,
